Report Key,Entry Key,Report Name,Report ID,Transaction Date [Old],Transaction Date,Sent for Payment Date,Employee ID,Department Code,Department,Project Code,Legal Entity (Employee profile),Expense Type,Purpose,Vendor,Payment Type,Credit Card Account Key,Last Four Account Digits,Approved Amount (USD),Reporting Currency,Expense Amount (transaction currency),Transaction Currency,Approved Amount,Reimbursement Currency,Account Code 1,HCP Attendee,Exception Text,Month and Year,Cost Centre Lookup,GL Account,,
74318,894661,Dublin & Cambridge,AAFDD80E519D4D449CB6,"Oct 29, 2024 12:00:00 AM","Oct 29, 2024","Nov 6, 2024 12:00:00 AM",7026,65130,65130,,3115,Hotel,Flights for VG SAP cutover planning,UNIVERSITY ARMS AND PA,Bank of America Corporate Card,3052,9796,263.20,USD,203,GBP,203,GBP,640300,,,Nov-24, IS Tech Ops and Quality,640300 - Lodging,,
75838,895541,November Expenses (01/11/2024),F910881FB72A46BD808D,"Nov 1, 2024 12:00:00 AM","Nov 1, 2024","Nov 14, 2024 12:00:00 AM",7138,65130,65130,,3115,Tuition/Training Reimbursement,Training Course,AGILIFY LTD.,Bank of America Corporate Card,3559,6728,1230.86,USD,954,GBP,954,GBP,620400,,,Nov-24, IS Tech Ops and Quality,620400 - Training & Development,,
74318,896158,Dublin & Cambridge,AAFDD80E519D4D449CB6,"Nov 1, 2024 12:00:00 AM","Nov 1, 2024","Nov 6, 2024 12:00:00 AM",7026,65130,65130,,3115,Car Rental,Flights for VG SAP cutover planning,Enterprise,Bank of America Corporate Card,3052,9796,-258.07,USD,-200.02,GBP,-200.02,GBP,640800,,,Nov-24, IS Tech Ops and Quality,640800 - Automobile/Tolls/Parking,,
74318,896159,Dublin & Cambridge,AAFDD80E519D4D449CB6,"Oct 31, 2024 12:00:00 AM","Oct 31, 2024","Nov 6, 2024 12:00:00 AM",7026,65130,65130,,3115,Tolls/Road Charges,Flights for VG SAP cutover planning,M6 TOLL,Bank of America Corporate Card,3052,9796,12.57,USD,9.7,GBP,9.7,GBP,640800,,,Nov-24, IS Tech Ops and Quality,640800 - Automobile/Tolls/Parking,,
74318,896160,Dublin & Cambridge,AAFDD80E519D4D449CB6,"Oct 28, 2024 12:00:00 AM","Oct 28, 2024","Nov 6, 2024 12:00:00 AM",7026,65130,65130,,3115,Car Rental,Flights for VG SAP cutover planning,Enterprise,Bank of America Corporate Card,3052,9796,295.47,USD,228,GBP,228,GBP,640800,,,Nov-24, IS Tech Ops and Quality,640800 - Automobile/Tolls/Parking,,
74318,896161,Dublin & Cambridge,AAFDD80E519D4D449CB6,"Oct 26, 2024 12:00:00 AM","Oct 26, 2024","Nov 6, 2024 12:00:00 AM",7026,65130,65130,,3115,Car Rental,Flights for VG SAP cutover planning,Enterprise,Bank of America Corporate Card,3052,9796,290.27,USD,223.96,GBP,223.96,GBP,640800,,,Nov-24, IS Tech Ops and Quality,640800 - Automobile/Tolls/Parking,,
73950,897904,October Expenses (01/10/2024),5D7C7DF5A7904F7C9C31,"Oct 31, 2024 12:00:00 AM","Oct 31, 2024","Nov 8, 2024 12:00:00 AM",7236,65130,65130,,3115,Employee Meal - Breakfast,Cambridge F2F,HYATT CENTRIC CAMB,Bank of America Corporate Card,2969,5585,23.32,USD,18,GBP,18,GBP,620100,,,Nov-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
73950,897905,October Expenses (01/10/2024),5D7C7DF5A7904F7C9C31,"Oct 29, 2024 12:00:00 AM","Oct 29, 2024","Nov 8, 2024 12:00:00 AM",7236,65130,65130,,3115,Employee Meal - Breakfast,Cambridge F2F,HYATT CENTRIC CAMB,Bank of America Corporate Card,2969,5585,23.34,USD,18,GBP,18,GBP,620100,,,Nov-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
73950,897907,October Expenses (01/10/2024),5D7C7DF5A7904F7C9C31,"Oct 29, 2024 12:00:00 AM","Oct 29, 2024","Nov 8, 2024 12:00:00 AM",7236,65130,65130,,3115,Hotel,Cambridge F2F,Hyatt Hotels,Bank of America Corporate Card,2969,5585,229.49,USD,177,GBP,177,GBP,640300,,,Nov-24, IS Tech Ops and Quality,640300 - Lodging,,
73950,897908,October Expenses (01/10/2024),5D7C7DF5A7904F7C9C31,"Oct 30, 2024 12:00:00 AM","Oct 30, 2024","Nov 8, 2024 12:00:00 AM",7236,65130,65130,,3115,Hotel,Cambridge F2F,Hyatt Hotels,Bank of America Corporate Card,2969,5585,230.36,USD,177,GBP,177,GBP,640300,,,Nov-24, IS Tech Ops and Quality,640300 - Lodging,,
76631,904280,EU Com and TOQ Leaders Meetings,F06611ED9B0E4ED7BA79,"Nov 6, 2024 12:00:00 AM","Nov 6, 2024","Nov 18, 2024 12:00:00 AM",7026,65130,65130,,3115,Employee Meal - Snacks,EU Commercial Team Meeting,STARBUCKS,Bank of America Corporate Card,3052,9796,4.63,USD,3.55,GBP,3.55,GBP,620100,,,Nov-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
76631,904281,EU Com and TOQ Leaders Meetings,F06611ED9B0E4ED7BA79,"Nov 6, 2024 12:00:00 AM","Nov 6, 2024","Nov 18, 2024 12:00:00 AM",7026,65130,65130,,3115,Employee Meal - Breakfast,EU Commercial Team Meeting,CAFEXPRESSHOP,Bank of America Corporate Card,3052,9796,5.08,USD,3.9,GBP,3.9,GBP,620100,,,Nov-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
76631,904282,EU Com and TOQ Leaders Meetings,F06611ED9B0E4ED7BA79,"Nov 6, 2024 12:00:00 AM","Nov 6, 2024","Nov 18, 2024 12:00:00 AM",7026,65130,65130,,3115,Business Meal - Dinner,EU Commercial Team Meeting,Faros Oxford Circus,Bank of America Corporate Card,3052,9796,580.18,USD,445.2,GBP,445.2,GBP,620100,,,Nov-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
76631,904283,EU Com and TOQ Leaders Meetings,F06611ED9B0E4ED7BA79,"Nov 6, 2024 12:00:00 AM","Nov 6, 2024","Nov 18, 2024 12:00:00 AM",7026,65130,65130,,3115,Business Meal - Dinner,EU Commercial Team Meeting,The George,Bank of America Corporate Card,3052,9796,51.15,USD,39.25,GBP,39.25,GBP,620100,,,Nov-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
76631,904284,EU Com and TOQ Leaders Meetings,F06611ED9B0E4ED7BA79,"Nov 6, 2024 12:00:00 AM","Nov 6, 2024","Nov 18, 2024 12:00:00 AM",7026,65130,65130,,3115,Employee Meal - Dinner,EU Commercial Team Meeting,PRET A MANGER,Bank of America Corporate Card,3052,9796,9.45,USD,7.25,GBP,7.25,GBP,620100,,,Nov-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
76631,904285,EU Com and TOQ Leaders Meetings,F06611ED9B0E4ED7BA79,"Nov 6, 2024 12:00:00 AM","Nov 6, 2024","Nov 18, 2024 12:00:00 AM",7026,65130,65130,,3115,Train,EU Commercial Team Meeting,SE ST. PANCRAS INT SST,Bank of America Corporate Card,3052,9796,50.69,USD,38.9,GBP,38.9,GBP,640100,,,Nov-24, IS Tech Ops and Quality,640100 - Airfare/Rail,,
76778,906158,November Expenses (01/11/2024),0D3CFD1A596B4BD39E35,"Nov 11, 2024 12:00:00 AM","Nov 11, 2024","Nov 19, 2024 12:00:00 AM",7236,65130,65130,,3115,Train,NLL F2F,SE ONLINE WEB,Bank of America Corporate Card,2969,5585,80.96,USD,62.7,GBP,62.7,GBP,640100,,,Nov-24, IS Tech Ops and Quality,640100 - Airfare/Rail,,
74049,907347,October Expenses (01/10/2024),139F6E09948642E6A334,"Oct 29, 2024 12:00:00 AM","Oct 29, 2024","Nov 14, 2024 12:00:00 AM",7138,65130,65130,,3115,Hotel,F2F Meeting IS BPS Cambridge,Holiday Inn,Bank of America Corporate Card,3559,6728,160.75,USD,123.98,GBP,123.98,GBP,640300,,,Nov-24, IS Tech Ops and Quality,640300 - Lodging,,
76631,908426,EU Com and TOQ Leaders Meetings,F06611ED9B0E4ED7BA79,"Nov 8, 2024 12:00:00 AM","Nov 8, 2024","Nov 18, 2024 12:00:00 AM",7026,65130,65130,,3115,Miscellaneous,EU Commercial Team Meeting,BOOTS 1208,Bank of America Corporate Card,3052,9796,28.51,USD,21.95,GBP,21.95,GBP,780700,,,Nov-24, IS Tech Ops and Quality,780700 - Other Misc Expense,,
76778,909067,November Expenses (01/11/2024),0D3CFD1A596B4BD39E35,"Nov 12, 2024 12:00:00 AM","Nov 12, 2024","Nov 19, 2024 12:00:00 AM",7236,65130,65130,,3115,Taxi,NLL F2F,SumUp   Panther taxi,Bank of America Corporate Card,2969,5585,14.67,USD,11.4,GBP,11.4,GBP,640800,,,Nov-24, IS Tech Ops and Quality,640800 - Automobile/Tolls/Parking,,
76778,910518,November Expenses (01/11/2024),0D3CFD1A596B4BD39E35,"Nov 13, 2024 12:00:00 AM","Nov 13, 2024","Nov 19, 2024 12:00:00 AM",7236,65130,65130,,3115,Taxi,NLL F2F,UBER    TRIP,Bank of America Corporate Card,2969,5585,6.37,USD,5,GBP,5,GBP,640800,,,Nov-24, IS Tech Ops and Quality,640800 - Automobile/Tolls/Parking,,
76778,910594,November Expenses (01/11/2024),0D3CFD1A596B4BD39E35,"Nov 13, 2024 12:00:00 AM","Nov 13, 2024","Nov 19, 2024 12:00:00 AM",7236,65130,65130,,3115,Employee Meal - Dinner,NLL F2f,CAMBRIDGE CITY,Bank of America Corporate Card,2969,5585,64.26,USD,50.4,GBP,50.4,GBP,620100,,,Nov-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
76778,910617,November Expenses (01/11/2024),0D3CFD1A596B4BD39E35,"Nov 13, 2024 12:00:00 AM","Nov 13, 2024","Nov 19, 2024 12:00:00 AM",7236,65130,65130,,3115,Taxi,NLL F2F,UBR  PENDING.UBER.COM,Bank of America Corporate Card,2969,5585,20.28,USD,15.91,GBP,15.91,GBP,640800,,,Nov-24, IS Tech Ops and Quality,640800 - Automobile/Tolls/Parking,,
76778,910636,November Expenses (01/11/2024),0D3CFD1A596B4BD39E35,"Nov 13, 2024 12:00:00 AM","Nov 13, 2024","Nov 19, 2024 12:00:00 AM",7236,65130,65130,,3115,Taxi,NLL F2F,UBR  PENDING.UBER.COM,Bank of America Corporate Card,2969,5585,22.91,USD,17.97,GBP,17.97,GBP,640800,,,Nov-24, IS Tech Ops and Quality,640800 - Automobile/Tolls/Parking,,
76778,910918,November Expenses (01/11/2024),0D3CFD1A596B4BD39E35,"Nov 14, 2024 12:00:00 AM","Nov 14, 2024","Nov 19, 2024 12:00:00 AM",7236,65130,65130,,3115,Taxi,NLL F2F,UBR  PENDING.UBER.COM,Bank of America Corporate Card,2969,5585,20.21,USD,15.9,GBP,15.9,GBP,640800,,,Nov-24, IS Tech Ops and Quality,640800 - Automobile/Tolls/Parking,,
76778,910957,November Expenses (01/11/2024),0D3CFD1A596B4BD39E35,"Nov 14, 2024 12:00:00 AM","Nov 14, 2024","Nov 19, 2024 12:00:00 AM",7236,65130,65130,,3115,Taxi,NLL F2F,UBR  PENDING.UBER.COM,Bank of America Corporate Card,2969,5585,18.96,USD,14.92,GBP,14.92,GBP,640800,,,Nov-24, IS Tech Ops and Quality,640800 - Automobile/Tolls/Parking,,
76631,913033,EU Com and TOQ Leaders Meetings,F06611ED9B0E4ED7BA79,"Nov 14, 2024 12:00:00 AM","Nov 14, 2024","Nov 18, 2024 12:00:00 AM",7026,65130,65130,,3115,Employee Meal - Dinner,EU Commercial Team Meeting,Gourmet Coffee Bar an,Bank of America Corporate Card,3052,9796,6.48,USD,5.1,GBP,5.1,GBP,620100,,,Nov-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
76631,913034,EU Com and TOQ Leaders Meetings,F06611ED9B0E4ED7BA79,"Nov 14, 2024 12:00:00 AM","Nov 14, 2024","Nov 18, 2024 12:00:00 AM",7026,65130,65130,,3115,Taxi,EU Commercial Team Meeting,UBER    TRIP,Bank of America Corporate Card,3052,9796,2.54,USD,2,GBP,2,GBP,640800,,,Nov-24, IS Tech Ops and Quality,640800 - Automobile/Tolls/Parking,,
76631,913035,EU Com and TOQ Leaders Meetings,F06611ED9B0E4ED7BA79,"Nov 14, 2024 12:00:00 AM","Nov 14, 2024","Nov 18, 2024 12:00:00 AM",7026,65130,65130,,3115,Taxi,EU Commercial Team Meeting,UBER    TRIP,Bank of America Corporate Card,3052,9796,23.78,USD,18.71,GBP,18.71,GBP,640800,,,Nov-24, IS Tech Ops and Quality,640800 - Automobile/Tolls/Parking,,
76631,913037,EU Com and TOQ Leaders Meetings,F06611ED9B0E4ED7BA79,"Nov 13, 2024 12:00:00 AM","Nov 13, 2024","Nov 18, 2024 12:00:00 AM",7026,65130,65130,,3115,Business Meal - Dinner,Leadership Team Meeting,The Millworks,Bank of America Corporate Card,3052,9796,320.98,USD,251.76,GBP,251.76,GBP,620100,,,Nov-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
76631,913038,EU Com and TOQ Leaders Meetings,F06611ED9B0E4ED7BA79,"Nov 12, 2024 12:00:00 AM","Nov 12, 2024","Nov 18, 2024 12:00:00 AM",7026,65130,65130,,3115,Business Meal - Dinner,Leadership Team Meeting,Pint Shop,Bank of America Corporate Card,3052,9796,28.32,USD,22,GBP,22,GBP,620100,,,Nov-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
76631,913039,EU Com and TOQ Leaders Meetings,F06611ED9B0E4ED7BA79,"Nov 12, 2024 12:00:00 AM","Nov 12, 2024","Nov 18, 2024 12:00:00 AM",7026,65130,65130,,3115,Taxi,Leadership Team Meeting,UBER    TRIP,Bank of America Corporate Card,3052,9796,17.92,USD,13.92,GBP,13.92,GBP,640800,,,Nov-24, IS Tech Ops and Quality,640800 - Automobile/Tolls/Parking,,
76631,913040,EU Com and TOQ Leaders Meetings,F06611ED9B0E4ED7BA79,"Nov 12, 2024 12:00:00 AM","Nov 12, 2024","Nov 18, 2024 12:00:00 AM",7026,65130,65130,,3115,Train,EU Commercial Team Meeting,Trainline,Bank of America Corporate Card,3052,9796,8.13,USD,6.32,GBP,6.32,GBP,640100,,,Nov-24, IS Tech Ops and Quality,640100 - Airfare/Rail,,
76631,913041,EU Com and TOQ Leaders Meetings,F06611ED9B0E4ED7BA79,"Nov 12, 2024 12:00:00 AM","Nov 12, 2024","Nov 18, 2024 12:00:00 AM",7026,65130,65130,,3115,Taxi,EU Commercial Team Meeting,UBER    TRIP,Bank of America Corporate Card,3052,9796,24.92,USD,19.36,GBP,19.36,GBP,640800,,,Nov-24, IS Tech Ops and Quality,640800 - Automobile/Tolls/Parking,,
76631,913042,EU Com and TOQ Leaders Meetings,F06611ED9B0E4ED7BA79,"Nov 12, 2024 12:00:00 AM","Nov 12, 2024","Nov 18, 2024 12:00:00 AM",7026,65130,65130,,3115,Employee Meal - Breakfast,EU Commercial Team Meeting,CAFEXPRESSHOP,Bank of America Corporate Card,3052,9796,5.02,USD,3.9,GBP,3.9,GBP,620100,,,Nov-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
76631,913043,EU Com and TOQ Leaders Meetings,F06611ED9B0E4ED7BA79,"Nov 12, 2024 12:00:00 AM","Nov 12, 2024","Nov 18, 2024 12:00:00 AM",7026,65130,65130,,3115,Business Meal - Dinner,Leadership Team Meeting,GIGGLING SQUID,Bank of America Corporate Card,3052,9796,230.30,USD,178.93,GBP,178.93,GBP,620100,,,Nov-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
76631,913044,EU Com and TOQ Leaders Meetings,F06611ED9B0E4ED7BA79,"Nov 12, 2024 12:00:00 AM","Nov 12, 2024","Nov 18, 2024 12:00:00 AM",7026,65130,65130,,3115,Taxi,EU Commercial Team Meeting,UBER    TRIP,Bank of America Corporate Card,3052,9796,2.57,USD,2,GBP,2,GBP,640800,,,Nov-24, IS Tech Ops and Quality,640800 - Automobile/Tolls/Parking,,
76631,913045,EU Com and TOQ Leaders Meetings,F06611ED9B0E4ED7BA79,"Nov 12, 2024 12:00:00 AM","Nov 12, 2024","Nov 18, 2024 12:00:00 AM",7026,65130,65130,,3115,Taxi,EU Commercial Team Meeting,UBER    TRIP,Bank of America Corporate Card,3052,9796,2.57,USD,2,GBP,2,GBP,640800,,,Nov-24, IS Tech Ops and Quality,640800 - Automobile/Tolls/Parking,,
76631,913046,EU Com and TOQ Leaders Meetings,F06611ED9B0E4ED7BA79,"Nov 12, 2024 12:00:00 AM","Nov 12, 2024","Nov 18, 2024 12:00:00 AM",7026,65130,65130,,3115,Employee Meal - Dinner,EU Commercial Team Meeting,PRET A MANGER,Bank of America Corporate Card,3052,9796,12.73,USD,9.89,GBP,9.89,GBP,620100,,,Nov-24, IS Tech Ops and Quality,620100 - Employee Meals/Activities,,
76631,913047,EU Com and TOQ Leaders Meetings,F06611ED9B0E4ED7BA79,"Nov 12, 2024 12:00:00 AM","Nov 12, 2024","Nov 18, 2024 12:00:00 AM",7026,65130,65130,,3115,Hotel,EU Commercial Team Meeting,Hilton Hotels,Bank of America Corporate Card,3052,9796,250.99,USD,195,GBP,195,GBP,640300,,,Nov-24, IS Tech Ops and Quality,640300 - Lodging,,
76631,913048,EU Com and TOQ Leaders Meetings,F06611ED9B0E4ED7BA79,"Nov 13, 2024 12:00:00 AM","Nov 13, 2024","Nov 18, 2024 12:00:00 AM",7026,65130,65130,,3115,Hotel,EU Commercial Team Meeting,Hilton Hotels,Bank of America Corporate Card,3052,9796,248.62,USD,195,GBP,195,GBP,640300,,,Nov-24, IS Tech Ops and Quality,640300 - Lodging,,
76778,914135,November Expenses (01/11/2024),0D3CFD1A596B4BD39E35,"Nov 12, 2024 12:00:00 AM","Nov 12, 2024","Nov 19, 2024 12:00:00 AM",7236,65130,65130,,3115,Hotel,NLL F2F,Hilton Hotels,Bank of America Corporate Card,2969,5585,315.34,USD,245,GBP,245,GBP,640300,,,Nov-24, IS Tech Ops and Quality,640300 - Lodging,,
76778,914136,November Expenses (01/11/2024),0D3CFD1A596B4BD39E35,"Nov 13, 2024 12:00:00 AM","Nov 13, 2024","Nov 19, 2024 12:00:00 AM",7236,65130,65130,,3115,Hotel,NLL F2F,Hilton Hotels,Bank of America Corporate Card,2969,5585,312.36,USD,245,GBP,245,GBP,640300,,,Nov-24, IS Tech Ops and Quality,640300 - Lodging,,
77028,911412,Statement Report 10/28 - 11/27 :3,D444EC2EA35C4BFBAB2D,"Nov 14, 2024 12:00:00 AM","Nov 14, 2024","Nov 18, 2024 12:00:00 AM",6550,10740,10740,,3120,Meetings,Laura Mansini,HUB CATERING LIMITED,Bank of America P-Card,3314,6631,388.90,USD,306,GBP,306,GBP,620300,,,Nov-24, E&P Mgmt & HSE,620300 - Conferences/Meetings,,
75830,895532,November Expenses (01/11/2024),9DE030F5B4F54D249A31,"Nov 1, 2024 12:00:00 AM","Nov 1, 2024","Dec 2, 2024 12:00:00 AM",3870,66100,66100,,1200,Train,Constellation,IRISH RAIL 65638971-GL,Bank of America Corporate Card,4078,2222,24.65,USD,22.64,EUR,22.64,EUR,640100,,,Dec-24, ERP Harmony,640100 - Airfare/Rail,,
75830,898531,November Expenses (01/11/2024),9DE030F5B4F54D249A31,"Nov 5, 2024 12:00:00 AM","Nov 5, 2024","Dec 2, 2024 12:00:00 AM",3870,66100,66100,,1200,Employee Meal - Lunch,Constellation,LEAN BEAN,Bank of America Corporate Card,4078,2222,11.91,USD,10.95,EUR,10.95,EUR,620100,,,Dec-24, ERP Harmony,620100 - Employee Meals/Activities,,
75830,898532,November Expenses (01/11/2024),9DE030F5B4F54D249A31,"Nov 5, 2024 12:00:00 AM","Nov 5, 2024","Dec 2, 2024 12:00:00 AM",3870,66100,66100,,1200,Business Meal - Dinner,Constellation,CIRILLOS RESTURANT,Bank of America Corporate Card,4078,2222,65.28,USD,60,EUR,60,EUR,620100,,,Dec-24, ERP Harmony,620100 - Employee Meals/Activities,,
75830,898533,November Expenses (01/11/2024),9DE030F5B4F54D249A31,"Nov 6, 2024 12:00:00 AM","Nov 6, 2024","Dec 2, 2024 12:00:00 AM",3870,66100,66100,,1200,Taxi,Constellation,SumUp   Mytaxi,Bank of America Corporate Card,4078,2222,20.76,USD,19,EUR,19,EUR,640800,,,Dec-24, ERP Harmony,640800 - Automobile/Tolls/Parking,,
75830,901349,November Expenses (01/11/2024),9DE030F5B4F54D249A31,"Nov 6, 2024 12:00:00 AM","Nov 6, 2024","Dec 2, 2024 12:00:00 AM",3870,66100,66100,,1200,Parking,Constellation,EURO CAR PARKS (IRELAN,Bank of America Corporate Card,4078,2222,12.02,USD,11,EUR,11,EUR,640800,,,Dec-24, ERP Harmony,640800 - Automobile/Tolls/Parking,,
75830,908482,November Expenses (01/11/2024),9DE030F5B4F54D249A31,"Nov 5, 2024 12:00:00 AM","Nov 5, 2024","Dec 2, 2024 12:00:00 AM",3870,66100,66100,,1200,Hotel,Constellation,MESPIL HOTEL,Bank of America Corporate Card,4078,2222,162.11,USD,149,EUR,149,EUR,640300,,,Dec-24, ERP Harmony,640300 - Lodging,,
75830,908492,November Expenses (01/11/2024),9DE030F5B4F54D249A31,"Nov 5, 2024 12:00:00 AM","Nov 5, 2024","Dec 2, 2024 12:00:00 AM",3870,66100,66100,,1200,Employee Meal - Lunch,Constellation,SumUp   Christopher Em,Bank of America Corporate Card,4078,2222,15.45,USD,14.2,EUR,14.2,EUR,620100,,,Dec-24, ERP Harmony,620100 - Employee Meals/Activities,,
75830,914462,November Expenses (01/11/2024),9DE030F5B4F54D249A31,"Nov 15, 2024 12:00:00 AM","Nov 15, 2024","Dec 2, 2024 12:00:00 AM",3870,66100,66100,,1200,Train,Constellation,IRISH RAIL 69953145-FD,Bank of America Corporate Card,4078,2222,22.31,USD,21.18,EUR,21.18,EUR,640100,,,Dec-24, ERP Harmony,640100 - Airfare/Rail,,
75830,918122,November Expenses (01/11/2024),9DE030F5B4F54D249A31,"Nov 20, 2024 12:00:00 AM","Nov 20, 2024","Dec 2, 2024 12:00:00 AM",3870,66100,66100,,1200,Business Meal - Dinner,Constellation,CIRILLOS RESTURANT,Bank of America Corporate Card,4078,2222,95.36,USD,90,EUR,90,EUR,620100,,,Dec-24, ERP Harmony,620100 - Employee Meals/Activities,,
75830,918123,November Expenses (01/11/2024),9DE030F5B4F54D249A31,"Nov 19, 2024 12:00:00 AM","Nov 19, 2024","Dec 2, 2024 12:00:00 AM",3870,66100,66100,,1200,Taxi,Constellation,SumUp   Paul Stott Tax,Bank of America Corporate Card,4078,2222,15.90,USD,15,EUR,15,EUR,640800,,,Dec-24, ERP Harmony,640800 - Automobile/Tolls/Parking,,
75830,918124,November Expenses (01/11/2024),9DE030F5B4F54D249A31,"Nov 19, 2024 12:00:00 AM","Nov 19, 2024","Dec 2, 2024 12:00:00 AM",3870,66100,66100,,1200,Employee Meal - Lunch,Constellation,LEAN BEAN,Bank of America Corporate Card,4078,2222,11.61,USD,10.95,EUR,10.95,EUR,620100,,,Dec-24, ERP Harmony,620100 - Employee Meals/Activities,,
75830,918125,November Expenses (01/11/2024),9DE030F5B4F54D249A31,"Nov 21, 2024 12:00:00 AM","Nov 21, 2024","Dec 2, 2024 12:00:00 AM",3870,66100,66100,,1200,Employee Meal - Lunch,Constellation,SQ  EATHOS,Bank of America Corporate Card,4078,2222,16.34,USD,15.5,EUR,15.5,EUR,620100,,,Dec-24, ERP Harmony,620100 - Employee Meals/Activities,,
75830,918133,November Expenses (01/11/2024),9DE030F5B4F54D249A31,"Nov 21, 2024 12:00:00 AM","Nov 21, 2024","Dec 2, 2024 12:00:00 AM",3870,66100,66100,,1200,Taxi,Constellation,SumUp   Taxi Desmond O,Bank of America Corporate Card,4078,2222,19.40,USD,18.4,EUR,18.4,EUR,640800,,,Dec-24, ERP Harmony,640800 - Automobile/Tolls/Parking,,
75830,921557,November Expenses (01/11/2024),9DE030F5B4F54D249A31,"Nov 21, 2024 12:00:00 AM","Nov 21, 2024","Dec 2, 2024 12:00:00 AM",3870,66100,66100,,1200,Taxi,Constellation,SumUp   Inder taxi,Bank of America Corporate Card,4078,2222,15.81,USD,15,EUR,15,EUR,640800,,,Dec-24, ERP Harmony,640800 - Automobile/Tolls/Parking,,
77710,922222,Constellation-P1-CRP-PRD Cutover,6A2E002B9D5E44578F6B,"Nov 19, 2024 12:00:00 AM","Nov 19, 2024","Dec 2, 2024 12:00:00 AM",2828,66100,66100,,1200,Employee Meal - Lunch,Constellation-P1-CRP-PRD Cutover,Lean Bean,Personal Card/Cash,,,11.61,USD,10.95,EUR,10.95,EUR,620100,,,Dec-24, ERP Harmony,620100 - Employee Meals/Activities,,
77710,922223,Constellation-P1-CRP-PRD Cutover,6A2E002B9D5E44578F6B,"Nov 20, 2024 12:00:00 AM","Nov 20, 2024","Dec 2, 2024 12:00:00 AM",2828,66100,66100,,1200,Employee Meal - Lunch,Constellation-P1-CRP-PRD Cutover,Spar,Personal Card/Cash,,,5.30,USD,5,EUR,5,EUR,620100,,,Dec-24, ERP Harmony,620100 - Employee Meals/Activities,,
77710,922224,Constellation-P1-CRP-PRD Cutover,6A2E002B9D5E44578F6B,"Nov 19, 2024 12:00:00 AM","Nov 19, 2024","Dec 2, 2024 12:00:00 AM",2828,66100,66100,,1200,Business Meal - Dinner,Constellation-P1-CRP-PRD Cutover,Saba,Personal Card/Cash,,,137.83,USD,130.05,EUR,130.05,EUR,620100,,,Dec-24, ERP Harmony,620100 - Employee Meals/Activities,,
75830,929380,November Expenses (01/11/2024),9DE030F5B4F54D249A31,"Nov 19, 2024 12:00:00 AM","Nov 19, 2024","Dec 2, 2024 12:00:00 AM",3870,66100,66100,,1200,Hotel,Constellation,MESPIL HOTEL,Bank of America Corporate Card,4078,2222,157.92,USD,149,EUR,149,EUR,640300,,,Dec-24, ERP Harmony,640300 - Lodging,,
75830,929381,November Expenses (01/11/2024),9DE030F5B4F54D249A31,"Nov 20, 2024 12:00:00 AM","Nov 20, 2024","Dec 2, 2024 12:00:00 AM",3870,66100,66100,,1200,Hotel,Constellation,MESPIL HOTEL,Bank of America Corporate Card,4078,2222,157.88,USD,149,EUR,149,EUR,640300,,,Dec-24, ERP Harmony,640300 - Lodging,,
79043,938641,Harmony: Meeting with VG leads,8FB9725C8E334AFAB8D5,"Nov 27, 2024 12:00:00 AM","Nov 27, 2024","Dec 9, 2024 12:00:00 AM",2191,66100,66100,,1200,Taxi,Harmony : Meeting with VG leads,SumUp   Taxi,Bank of America Corporate Card,1532,9674,45.73,USD,43.6,EUR,43.6,EUR,640800,,,Dec-24, ERP Harmony,640800 - Automobile/Tolls/Parking,,
79043,938642,Harmony: Meeting with VG leads,8FB9725C8E334AFAB8D5,"Nov 25, 2024 12:00:00 AM","Nov 25, 2024","Dec 9, 2024 12:00:00 AM",2191,66100,66100,,1200,Taxi,Harmony : Meeting with VG leads,SumUp   Darren George,Bank of America Corporate Card,1532,9674,52.41,USD,50,EUR,50,EUR,640800,,,Dec-24, ERP Harmony,640800 - Automobile/Tolls/Parking,,
79043,938643,Harmony: Meeting with VG leads,8FB9725C8E334AFAB8D5,"Nov 25, 2024 12:00:00 AM","Nov 25, 2024","Dec 9, 2024 12:00:00 AM",2191,66100,66100,,1200,Employee Meal - Dinner,Harmony : Meeting with VG leads,BURGER KING T1,Bank of America Corporate Card,1532,9674,9.38,USD,8.95,EUR,8.95,EUR,620100,,,Dec-24, ERP Harmony,620100 - Employee Meals/Activities,,
